contract_id,event_date,event_type
25393,2021-03-26 19:21:07,Смена тарифа
25393,2021-03-26 19:21:07,Внутреннее сообщение
25393,2021-03-26 19:32:35,Активация точки подключения на сутки
25393,2021-03-26 19:32:40,Активация точки подключения на сутки
25393,2021-03-26 19:37:19,Изменение истории
25393,2021-03-26 19:38:31,Оборудование
25393,2021-03-26 19:38:53,Включение услуги Аренда ТВ-приставки
25393,2021-03-26 19:38:53,Оборудование
25393,2021-03-26 19:39:00,Изменение данных клиента
25393,2021-03-26 19:39:00,Возвращение клиента
25393,2021-03-26 19:39:41,"Включение услуги ""IPTV-Бонус"""
25393,2021-03-26 19:42:45,Изменение истории
25393,2021-03-26 19:43:21,Смена следующего тарифа
25393,2021-03-29 11:16:28,Обращение в службу заботы о клиентах
25393,2021-03-29 11:25:40,Изменение контактных телефонов
1544,2021-04-22 9:25:03,Обращение в службу заботы о клиентах
26081,2021-03-20 11:18:51,Включение интернета на 20 минут
26081,2021-03-20 11:19:15,Обращение в службу заботы о клиентах
26081,2021-03-23 20:16:10,Активация ГП с IVR
21780,2021-03-24 13:42:53,Обращение в службу заботы о клиентах
21780,2021-03-24 13:45:27,Обращение в службу заботы о клиентах
21780,2021-03-24 13:54:00,Добавление в Обращались с номеров
21780,2021-03-24 13:55:20,Обращение в службу заботы о клиентах
21780,2021-03-24 14:36:34,Добавление в Обращались с номеров
21780,2021-03-24 14:40:32,Обращение в службу заботы о клиентах
21780,2021-03-25 20:03:37,Обращение в службу заботы о клиентах
21780,2021-03-29 20:38:07,Обращение в службу заботы о клиентах
21780,2021-03-30 9:53:13,Обращение в службу заботы о клиентах
21780,2021-03-30 11:41:45,Операция с mac-адресом
21780,2021-03-30 11:52:15,Смена тарифа
21780,2021-03-30 12:01:30,Состояние клиентского оборудования
7703,2021-03-20 10:28:00,Обращение в службу заботы о клиентах
22732,2021-04-12 16:40:05,Обращение в службу заботы о клиентах
27178,2021-03-05 21:43:00,Обращение в службу заботы о клиентах
27207,2021-03-29 13:41:12,Добавление в Обращались с номеров
27207,2021-03-29 13:43:41,Обращение в службу заботы о клиентах
27207,2021-03-29 13:43:43,Предложение автоплатежа
25531,2021-03-16 9:07:14,Обращение в службу заботы о клиентах
5597,2021-03-16 13:30:12,Смена тарифа
6951,2021-04-20 10:23:22,Добавление в Обращались с номеров
6951,2021-04-20 10:28:51,Внутреннее сообщение
6951,2021-04-20 14:33:31,Изменение данных клиента
6951,2021-04-20 14:34:07,Изменение данных клиента
6951,2021-04-20 14:34:09,Смена IP-адреса
6951,2021-04-20 14:34:22,Смена тарифа
6951,2021-04-20 14:34:38,Оборудование
6951,2021-04-20 14:35:09,Операция с mac-адресом
6951,2021-04-20 14:37:32,Оборудование
6951,2021-04-20 14:38:14,Активация точки подключения на сутки
22139,2021-03-22 21:37:04,Обращение в службу заботы о клиентах
5746,2021-03-10 13:08:55,Обращение в службу заботы о клиентах
28507,2021-03-04 14:55:46,Смена схемы оплаты
28507,2021-03-04 14:56:50,Смена схемы оплаты
28725,2021-04-17 20:16:29,Обращение в службу заботы о клиентах
28725,2021-04-18 11:42:04,Внесение
28358,2021-03-10 16:50:01,Изменение контактных телефонов
28358,2021-03-10 19:09:03,Операция с mac-адресом
28358,2021-03-10 19:09:55,Оборудование
28358,2021-03-10 19:13:41,Состояние клиентского оборудования
28358,2021-03-21 16:41:42,Операция с mac-адресом
28358,2021-03-21 16:49:25,Оборудование
28358,2021-03-21 18:12:16,Состояние клиентского оборудования
29443,2021-04-24 14:36:52,Предложение тарифа
29443,2021-04-24 14:40:04,Смена тарифа
29443,2021-04-24 14:41:40,Обращение в службу заботы о клиентах
29443,2021-04-27 19:03:01,Обращение в службу заботы о клиентах
23641,2021-03-05 16:51:18,Смена тарифа
23641,2021-03-05 16:51:23,Включена 20% скидка
23641,2021-03-05 16:51:37,Изменение истории
23641,2021-03-05 16:51:55,Без границ бесплатно. Включение
23641,2021-03-24 15:57:09,Обращение в службу заботы о клиентах
23641,2021-03-24 15:58:27,Обращение в службу заботы о клиентах
29685,2021-04-17 13:33:12,Смена тарифа
29685,2021-04-17 13:34:25,Обращение в службу заботы о клиентах
29867,2021-03-19 20:57:32,Обращение в службу заботы о клиентах
7918,2021-03-19 15:35:29,Предложение IPTV
7918,2021-03-19 15:36:33,Обращение в службу заботы о клиентах
6289,2021-03-20 16:20:05,Обращение в службу заботы о клиентах
6289,2021-03-24 21:50:30,Обращение в службу заботы о клиентах
6289,2021-03-27 9:48:46,Обращение в службу заботы о клиентах
6289,2021-03-27 9:53:43,Обращение в службу заботы о клиентах
6289,2021-03-29 19:35:56,Операция с mac-адресом
6289,2021-03-29 19:38:16,Оборудование
6289,2021-03-29 19:44:59,Состояние клиентского оборудования
6289,2021-04-02 20:34:59,Предложение расширенной гарантии на ТВ приставку
6289,2021-04-02 20:35:22,Обращение в службу заботы о клиентах
6289,2021-04-09 17:50:45,Обращение в службу заботы о клиентах
21737,2021-03-25 17:31:39,Изменение контактных телефонов
21737,2021-04-01 10:48:32,Удаление телефона из записи
21737,2021-04-01 22:10:50,Предложение тарифа
21737,2021-04-01 22:14:50,Предложение ТВ
21737,2021-04-01 22:16:06,Обращение в службу заботы о клиентах
3574,2021-03-24 12:16:33,Обращение в службу заботы о клиентах
22059,2021-04-12 18:41:12,Смена пароля
22059,2021-04-12 18:43:52,Предложение тарифа
5246,2021-03-16 11:38:34,Предложение IPTV
5246,2021-03-16 11:39:04,Обращение в службу заботы о клиентах
28287,2021-03-20 11:52:18,Обращение в службу заботы о клиентах
24709,2021-04-08 18:03:23,Обращение в службу заботы о клиентах
5225,2021-03-01 17:24:44,Обращение в службу заботы о клиентах
31977,2021-04-08 13:19:09,Обращение в службу заботы о клиентах
31977,2021-04-17 1:48:16,Предложение тарифа
31977,2021-04-17 1:48:35,Обращение в службу заботы о клиентах
31990,2021-03-24 14:03:30,Добавление в Обращались с номеров
31990,2021-03-24 14:09:30,Предложение ТВ
31990,2021-03-24 14:10:56,Обращение в службу заботы о клиентах
31990,2021-03-24 14:40:00,Обращение в службу заботы о клиентах
31990,2021-03-24 15:25:29,Смена тарифа
31990,2021-03-24 16:16:18,Состояние клиентского оборудования
22900,2021-03-06 13:45:30,Обращение в службу заботы о клиентах
32058,2021-03-05 16:35:04,Обращение в службу заботы о клиентах
32193,2021-03-02 16:35:52,Изменение данных клиента
32193,2021-03-02 16:35:53,Смена IP-адреса
32193,2021-03-02 16:36:39,Смена пароля
2491,2021-03-10 19:03:01,Обращение в службу заботы о клиентах
2491,2021-03-23 8:53:06,Обращение в службу заботы о клиентах
